match_id,winning_team,blueTeam,redTeam,gameVersion
3033726426,red,"[{'champion': 'Zilean', 'role': 'DUO_SUPPORT'}, {'champion': ""Vel'Koz"", 'role': 'MIDDLE'}, {'champion': 'Aatrox', 'role': 'JUNGLE'}, {'champion': 'Kayn', 'role': 'JUNGLE'}, {'champion': 'Sivir', 'role': 'DUO_CARRY'}]","[{'champion': 'Jax', 'role': 'JUNGLE'}, {'champion': 'Zed', 'role': 'MIDDLE'}, {'champion': 'Ezreal', 'role': 'DUO_CARRY'}, {'champion': 'Pantheon', 'role': 'TOP'}, {'champion': 'Zyra', 'role': 'DUO_SUPPORT'}]",9.9.272.4950
3033686592,blue,"[{'champion': 'Ezreal', 'role': 'DUO_CARRY'}, {'champion': 'Amumu', 'role': 'JUNGLE'}, {'champion': 'Rakan', 'role': 'DUO_SUPPORT'}, {'champion': 'Dr. Mundo', 'role': 'TOP'}, {'champion': 'Neeko', 'role': 'MIDDLE'}]","[{'champion': 'Sylas', 'role': 'MIDDLE'}, {'champion': 'Trundle', 'role': 'JUNGLE'}, {'champion': 'Nami', 'role': 'DUO_SUPPORT'}, {'champion': 'Draven', 'role': 'DUO_CARRY'}, {'champion': 'Kayle', 'role': 'TOP'}]",9.9.272.4950
3033470494,blue,"[{'champion': 'Tahm Kench', 'role': 'DUO_SUPPORT'}, {'champion': 'Shen', 'role': 'JUNGLE'}, {'champion': 'Master Yi', 'role': 'JUNGLE'}, {'champion': 'Annie', 'role': 'MIDDLE'}, {'champion': 'Vayne', 'role': 'DUO_CARRY'}]","[{'champion': 'Leona', 'role': 'DUO_SUPPORT'}, {'champion': 'Zac', 'role': 'JUNGLE'}, {'champion': 'Talon', 'role': 'MIDDLE'}, {'champion': 'Nasus', 'role': 'TOP'}, {'champion': 'Ezreal', 'role': 'DUO_CARRY'}]",9.9.272.4950
3032247004,red,"[{'champion': 'Hecarim', 'role': 'JUNGLE'}, {'champion': 'Malzahar', 'role': 'MIDDLE'}, {'champion': 'Lucian', 'role': 'DUO_CARRY'}, {'champion': 'Brand', 'role': 'DUO_SUPPORT'}, {'champion': 'Darius', 'role': 'TOP'}]","[{'champion': 'Amumu', 'role': 'JUNGLE'}, {'champion': ""Vel'Koz"", 'role': 'MIDDLE'}, {'champion': 'Morgana', 'role': 'SOLO'}, {'champion': 'Vayne', 'role': 'MIDDLE'}, {'champion': 'Garen', 'role': 'TOP'}]",9.8.270.9450
3032234388,red,"[{'champion': 'Master Yi', 'role': 'NONE'}, {'champion': 'Dr. Mundo', 'role': 'NONE'}, {'champion': 'Vayne', 'role': 'NONE'}, {'champion': 'Morgana', 'role': 'NONE'}, {'champion': 'Fizz', 'role': 'NONE'}]","[{'champion': 'Anivia', 'role': 'NONE'}, {'champion': 'Caitlyn', 'role': 'NONE'}, {'champion': 'Lulu', 'role': 'NONE'}, {'champion': 'Nami', 'role': 'NONE'}, {'champion': 'Udyr', 'role': 'NONE'}]",9.8.270.9450
3032193670,red,"[{'champion': 'Zilean', 'role': 'DUO_SUPPORT'}, {'champion': 'Volibear', 'role': 'TOP'}, {'champion': 'Udyr', 'role': 'JUNGLE'}, {'champion': 'Veigar', 'role': 'MIDDLE'}, {'champion': 'Vayne', 'role': 'DUO_CARRY'}]","[{'champion': 'Shaco', 'role': 'JUNGLE'}, {'champion': 'Ryze', 'role': 'TOP'}, {'champion': 'LeBlanc', 'role': 'MIDDLE'}, {'champion': 'Miss Fortune', 'role': 'DUO_CARRY'}, {'champion': 'Sejuani', 'role': 'DUO_SUPPORT'}]",9.8.270.9450
3032192021,red,"[{'champion': 'Nami', 'role': 'NONE'}, {'champion': 'Vladimir', 'role': 'NONE'}, {'champion': 'Sejuani', 'role': 'NONE'}, {'champion': 'Pantheon', 'role': 'NONE'}, {'champion': 'Lucian', 'role': 'NONE'}]","[{'champion': 'Nautilus', 'role': 'NONE'}, {'champion': 'Jax', 'role': 'NONE'}, {'champion': 'Karma', 'role': 'NONE'}, {'champion': 'Annie', 'role': 'NONE'}, {'champion': 'Vayne', 'role': 'NONE'}]",9.8.270.9450
3034910229,red,"[{'champion': 'Kaisa', 'role': 'DUO_CARRY'}, {'champion': 'Kled', 'role': 'MIDDLE'}, {'champion': 'Katarina', 'role': 'MIDDLE'}, {'champion': 'Morgana', 'role': 'DUO_SUPPORT'}, {'champion': 'Kayn', 'role': 'JUNGLE'}]","[{'champion': 'Tristana', 'role': 'DUO_CARRY'}, {'champion': 'Zyra', 'role': 'DUO_SUPPORT'}, {'champion': 'Kindred', 'role': 'JUNGLE'}, {'champion': 'Lissandra', 'role': 'MIDDLE'}, {'champion': ""Cho'Gath"", 'role': 'TOP'}]",9.9.272.4950
3034876693,red,"[{'champion': 'Blitzcrank', 'role': 'NONE'}, {'champion': 'Kindred', 'role': 'NONE'}, {'champion': ""Cho'Gath"", 'role': 'NONE'}, {'champion': 'Karma', 'role': 'NONE'}, {'champion': 'Draven', 'role': 'NONE'}]","[{'champion': 'Jarvan IV', 'role': 'NONE'}, {'champion': 'Anivia', 'role': 'NONE'}, {'champion': 'Aatrox', 'role': 'NONE'}, {'champion': 'Katarina', 'role': 'NONE'}, {'champion': 'Ashe', 'role': 'NONE'}]",9.9.272.4950
3034880992,red,"[{'champion': 'Nami', 'role': 'DUO_SUPPORT'}, {'champion': 'Draven', 'role': 'DUO_CARRY'}, {'champion': 'Heimerdinger', 'role': 'MIDDLE'}, {'champion': 'Olaf', 'role': 'JUNGLE'}, {'champion': 'Tahm Kench', 'role': 'JUNGLE'}]","[{'champion': 'Lee Sin', 'role': 'JUNGLE'}, {'champion': 'Katarina', 'role': 'TOP'}, {'champion': 'Thresh', 'role': 'DUO_SUPPORT'}, {'champion': 'Lucian', 'role': 'DUO_CARRY'}, {'champion': 'Kled', 'role': 'TOP'}]",9.9.272.4950
3034855237,red,"[{'champion': 'Hecarim', 'role': 'JUNGLE'}, {'champion': 'Jax', 'role': 'TOP'}, {'champion': 'Lucian', 'role': 'DUO_CARRY'}, {'champion': 'Malzahar', 'role': 'MIDDLE'}, {'champion': 'Karma', 'role': 'DUO_SUPPORT'}]","[{'champion': 'Shyvana', 'role': 'JUNGLE'}, {'champion': 'Aatrox', 'role': 'TOP'}, {'champion': 'Jhin', 'role': 'JUNGLE'}, {'champion': 'Thresh', 'role': 'SOLO'}, {'champion': 'Yasuo', 'role': 'MIDDLE'}]",9.9.272.4950
3034927683,red,"[{'champion': 'Nami', 'role': 'DUO_SUPPORT'}, {'champion': 'Jhin', 'role': 'DUO_CARRY'}, {'champion': ""Cho'Gath"", 'role': 'MIDDLE'}, {'champion': 'Trundle', 'role': 'TOP'}, {'champion': 'Twitch', 'role': 'JUNGLE'}]","[{'champion': 'Volibear', 'role': 'JUNGLE'}, {'champion': 'Morgana', 'role': 'DUO_SUPPORT'}, {'champion': 'Sivir', 'role': 'DUO_CARRY'}, {'champion': 'Yasuo', 'role': 'MIDDLE'}, {'champion': 'Tryndamere', 'role': 'JUNGLE'}]",9.9.272.4950
3034919517,red,"[{'champion': 'Lucian', 'role': 'MIDDLE'}, {'champion': 'Karthus', 'role': 'JUNGLE'}, {'champion': 'Ekko', 'role': 'MIDDLE'}, {'champion': 'Alistar', 'role': 'DUO_SUPPORT'}, {'champion': 'Vayne', 'role': 'DUO_CARRY'}]","[{'champion': 'Kaisa', 'role': 'DUO_CARRY'}, {'champion': 'Rumble', 'role': 'TOP'}, {'champion': 'Zed', 'role': 'MIDDLE'}, {'champion': 'Amumu', 'role': 'JUNGLE'}, {'champion': 'Soraka', 'role': 'DUO_SUPPORT'}]",9.9.272.4950
3034904686,red,"[{'champion': 'Jhin', 'role': 'DUO_CARRY'}, {'champion': 'Thresh', 'role': 'DUO_SUPPORT'}, {'champion': ""Kha'Zix"", 'role': 'JUNGLE'}, {'champion': 'Tryndamere', 'role': 'TOP'}, {'champion': 'Vladimir', 'role': 'MIDDLE'}]","[{'champion': 'Kennen', 'role': 'DUO_CARRY'}, {'champion': 'Janna', 'role': 'DUO_SUPPORT'}, {'champion': 'Aatrox', 'role': 'TOP'}, {'champion': 'Diana', 'role': 'MIDDLE'}, {'champion': 'Master Yi', 'role': 'JUNGLE'}]",9.9.272.4950
3034888465,blue,"[{'champion': 'Malzahar', 'role': 'MIDDLE'}, {'champion': 'Leona', 'role': 'SOLO'}, {'champion': 'Jarvan IV', 'role': 'JUNGLE'}, {'champion': 'Kaisa', 'role': 'MIDDLE'}, {'champion': 'Quinn', 'role': 'TOP'}]","[{'champion': 'Lulu', 'role': 'DUO_SUPPORT'}, {'champion': 'Lux', 'role': 'MIDDLE'}, {'champion': 'Ezreal', 'role': 'DUO_CARRY'}, {'champion': 'Jax', 'role': 'JUNGLE'}, {'champion': 'Tahm Kench', 'role': 'TOP'}]",9.9.272.4950
3034883150,red,"[{'champion': 'Kaisa', 'role': 'DUO_CARRY'}, {'champion': 'Thresh', 'role': 'DUO_SUPPORT'}, {'champion': 'Volibear', 'role': 'TOP'}, {'champion': 'Hecarim', 'role': 'JUNGLE'}, {'champion': 'Malzahar', 'role': 'MIDDLE'}]","[{'champion': 'Riven', 'role': 'TOP'}, {'champion': 'Ezreal', 'role': 'DUO_CARRY'}, {'champion': 'Amumu', 'role': 'JUNGLE'}, {'champion': 'Miss Fortune', 'role': 'DUO_SUPPORT'}, {'champion': 'Akali', 'role': 'MIDDLE'}]",9.9.272.4950
3034955167,blue,"[{'champion': 'Aatrox', 'role': 'JUNGLE'}, {'champion': 'LeBlanc', 'role': 'MIDDLE'}, {'champion': 'Kaisa', 'role': 'DUO_CARRY'}, {'champion': 'Leona', 'role': 'DUO_SUPPORT'}, {'champion': 'Jarvan IV', 'role': 'JUNGLE'}]","[{'champion': 'Rammus', 'role': 'JUNGLE'}, {'champion': 'Nami', 'role': 'DUO_SUPPORT'}, {'champion': 'Draven', 'role': 'DUO_CARRY'}, {'champion': 'Warwick', 'role': 'MIDDLE'}, {'champion': 'Malzahar', 'role': 'MIDDLE'}]",9.9.272.4950
3034912777,blue,"[{'champion': 'Caitlyn', 'role': 'DUO_CARRY'}, {'champion': 'Karthus', 'role': 'MIDDLE'}, {'champion': 'Akali', 'role': 'JUNGLE'}, {'champion': 'Kayn', 'role': 'JUNGLE'}, {'champion': 'Nami', 'role': 'DUO_SUPPORT'}]","[{'champion': 'Ryze', 'role': 'MIDDLE'}, {'champion': 'Sivir', 'role': 'SOLO'}, {'champion': 'Nautilus', 'role': 'TOP'}, {'champion': 'Wukong', 'role': 'TOP'}, {'champion': 'Master Yi', 'role': 'JUNGLE'}]",9.9.272.4950
3034910141,red,"[{'champion': 'Amumu', 'role': 'NONE'}, {'champion': 'Sivir', 'role': 'NONE'}, {'champion': 'Yasuo', 'role': 'NONE'}, {'champion': 'Karthus', 'role': 'NONE'}, {'champion': 'Sona', 'role': 'NONE'}]","[{'champion': 'Sion', 'role': 'NONE'}, {'champion': 'Swain', 'role': 'NONE'}, {'champion': 'Tristana', 'role': 'NONE'}, {'champion': 'Kindred', 'role': 'NONE'}, {'champion': 'Nami', 'role': 'NONE'}]",9.9.272.4950
3034401546,red,"[{'champion': 'Ryze', 'role': 'JUNGLE'}, {'champion': 'Draven', 'role': 'DUO_CARRY'}, {'champion': 'Amumu', 'role': 'JUNGLE'}, {'champion': 'Nami', 'role': 'DUO_SUPPORT'}, {'champion': 'Talon', 'role': 'MIDDLE'}]","[{'champion': 'Rammus', 'role': 'JUNGLE'}, {'champion': 'Kayle', 'role': 'TOP'}, {'champion': 'Zilean', 'role': 'DUO_SUPPORT'}, {'champion': 'Jinx', 'role': 'DUO_CARRY'}, {'champion': 'Fizz', 'role': 'MIDDLE'}]",9.9.272.4950
3034955262,blue,"[{'champion': 'Urgot', 'role': 'TOP'}, {'champion': 'LeBlanc', 'role': 'MIDDLE'}, {'champion': 'Vi', 'role': 'JUNGLE'}, {'champion': 'Ezreal', 'role': 'DUO_CARRY'}, {'champion': 'Nautilus', 'role': 'DUO_SUPPORT'}]","[{'champion': 'Leona', 'role': 'DUO_SUPPORT'}, {'champion': 'Orianna', 'role': 'MIDDLE'}, {'champion': 'Jayce', 'role': 'TOP'}, {'champion': 'Caitlyn', 'role': 'DUO_CARRY'}, {'champion': 'Kayn', 'role': 'JUNGLE'}]",9.9.272.4950
3034909573,blue,"[{'champion': 'Kindred', 'role': 'JUNGLE'}, {'champion': 'Brand', 'role': 'SOLO'}, {'champion': 'Kaisa', 'role': 'MIDDLE'}, {'champion': 'Anivia', 'role': 'MIDDLE'}, {'champion': 'Renekton', 'role': 'TOP'}]","[{'champion': 'Pantheon', 'role': 'JUNGLE'}, {'champion': 'Tahm Kench', 'role': 'DUO_SUPPORT'}, {'champion': 'Jinx', 'role': 'DUO_CARRY'}, {'champion': 'Darius', 'role': 'TOP'}, {'champion': 'Malzahar', 'role': 'MIDDLE'}]",9.9.272.4950
3034911580,blue,"[{'champion': 'Jax', 'role': 'TOP'}, {'champion': 'Zilean', 'role': 'TOP'}, {'champion': 'Master Yi', 'role': 'JUNGLE'}, {'champion': 'Shaco', 'role': 'DUO_SUPPORT'}, {'champion': 'Jhin', 'role': 'DUO_CARRY'}]","[{'champion': 'Twitch', 'role': 'DUO_CARRY'}, {'champion': 'Thresh', 'role': 'DUO_SUPPORT'}, {'champion': 'Nidalee', 'role': 'JUNGLE'}, {'champion': 'Xerath', 'role': 'MIDDLE'}, {'champion': 'Riven', 'role': 'TOP'}]",9.9.272.4950
3034876474,red,"[{'champion': 'Ryze', 'role': 'MIDDLE'}, {'champion': 'Lee Sin', 'role': 'JUNGLE'}, {'champion': 'Darius', 'role': 'TOP'}, {'champion': 'Sylas', 'role': 'DUO_SUPPORT'}, {'champion': 'Varus', 'role': 'DUO_CARRY'}]","[{'champion': 'Jax', 'role': 'TOP'}, {'champion': ""Vel'Koz"", 'role': 'MIDDLE'}, {'champion': 'Master Yi', 'role': 'JUNGLE'}, {'champion': 'Thresh', 'role': 'DUO_SUPPORT'}, {'champion': 'Jhin', 'role': 'DUO_CARRY'}]",9.9.272.4950
3034968962,red,"[{'champion': 'Vayne', 'role': 'DUO_CARRY'}, {'champion': 'Rengar', 'role': 'TOP'}, {'champion': 'Gnar', 'role': 'JUNGLE'}, {'champion': 'Rumble', 'role': 'MIDDLE'}, {'champion': 'Lulu', 'role': 'DUO_SUPPORT'}]","[{'champion': 'Kindred', 'role': 'JUNGLE'}, {'champion': 'Thresh', 'role': 'DUO_SUPPORT'}, {'champion': 'Caitlyn', 'role': 'DUO_CARRY'}, {'champion': 'Singed', 'role': 'TOP'}, {'champion': 'Heimerdinger', 'role': 'MIDDLE'}]",9.9.272.4950
3034892355,red,"[{'champion': 'Ahri', 'role': 'MIDDLE'}, {'champion': 'Lulu', 'role': 'DUO_SUPPORT'}, {'champion': 'Rengar', 'role': 'JUNGLE'}, {'champion': 'Kaisa', 'role': 'DUO_CARRY'}, {'champion': 'Kayle', 'role': 'TOP'}]","[{'champion': ""Kog'Maw"", 'role': 'DUO_CARRY'}, {'champion': 'Soraka', 'role': 'DUO_SUPPORT'}, {'champion': 'Heimerdinger', 'role': 'MIDDLE'}, {'champion': 'Jax', 'role': 'JUNGLE'}, {'champion': 'Kled', 'role': 'TOP'}]",9.9.272.4950
3034033926,blue,"[{'champion': 'Quinn', 'role': 'JUNGLE'}, {'champion': 'Fizz', 'role': 'MIDDLE'}, {'champion': 'Udyr', 'role': 'JUNGLE'}, {'champion': 'Leona', 'role': 'DUO_SUPPORT'}, {'champion': 'Vayne', 'role': 'DUO_CARRY'}]","[{'champion': 'Thresh', 'role': 'DUO_SUPPORT'}, {'champion': 'Diana', 'role': 'MIDDLE'}, {'champion': 'Hecarim', 'role': 'JUNGLE'}, {'champion': 'Aatrox', 'role': 'TOP'}, {'champion': 'Jinx', 'role': 'DUO_CARRY'}]",9.9.272.4950
3033973503,red,"[{'champion': 'Ezreal', 'role': 'DUO_CARRY'}, {'champion': 'Heimerdinger', 'role': 'MIDDLE'}, {'champion': 'Shen', 'role': 'TOP'}, {'champion': 'Morgana', 'role': 'DUO_SUPPORT'}, {'champion': ""Rek'Sai"", 'role': 'JUNGLE'}]","[{'champion': 'Zilean', 'role': 'DUO_SUPPORT'}, {'champion': 'Volibear', 'role': 'TOP'}, {'champion': 'Quinn', 'role': 'MIDDLE'}, {'champion': 'Olaf', 'role': 'JUNGLE'}, {'champion': 'Sivir', 'role': 'DUO_CARRY'}]",9.9.272.4950
3034932444,blue,"[{'champion': 'Warwick', 'role': 'JUNGLE'}, {'champion': 'Aatrox', 'role': 'TOP'}, {'champion': 'Xerath', 'role': 'MIDDLE'}, {'champion': 'Jhin', 'role': 'DUO_CARRY'}, {'champion': 'Leona', 'role': 'DUO_SUPPORT'}]","[{'champion': 'Yasuo', 'role': 'MIDDLE'}, {'champion': 'Thresh', 'role': 'DUO_SUPPORT'}, {'champion': 'Renekton', 'role': 'TOP'}, {'champion': 'Varus', 'role': 'DUO_CARRY'}, {'champion': 'Jarvan IV', 'role': 'JUNGLE'}]",9.9.272.4950
3034905162,blue,"[{'champion': 'Jinx', 'role': 'DUO_CARRY'}, {'champion': 'Nasus', 'role': 'TOP'}, {'champion': 'Lux', 'role': 'DUO_SUPPORT'}, {'champion': 'Nocturne', 'role': 'JUNGLE'}, {'champion': ""Vel'Koz"", 'role': 'MIDDLE'}]","[{'champion': 'Morgana', 'role': 'DUO_SUPPORT'}, {'champion': 'Renekton', 'role': 'TOP'}, {'champion': 'Master Yi', 'role': 'JUNGLE'}, {'champion': 'LeBlanc', 'role': 'MIDDLE'}, {'champion': 'Caitlyn', 'role': 'DUO_CARRY'}]",9.9.272.4950
3034996977,red,"[{'champion': 'Karma', 'role': 'DUO_SUPPORT'}, {'champion': 'Rengar', 'role': 'JUNGLE'}, {'champion': 'Cassiopeia', 'role': 'MIDDLE'}, {'champion': 'Ryze', 'role': 'TOP'}, {'champion': 'Ezreal', 'role': 'DUO_CARRY'}]","[{'champion': 'Amumu', 'role': 'JUNGLE'}, {'champion': 'Aatrox', 'role': 'TOP'}, {'champion': 'Fiddlesticks', 'role': 'DUO_SUPPORT'}, {'champion': 'Lux', 'role': 'MIDDLE'}, {'champion': 'Kaisa', 'role': 'DUO_CARRY'}]",9.9.272.4950
3034968602,blue,"[{'champion': 'Irelia', 'role': 'MIDDLE'}, {'champion': 'Ivern', 'role': 'JUNGLE'}, {'champion': 'Kaisa', 'role': 'DUO_CARRY'}, {'champion': 'Olaf', 'role': 'TOP'}, {'champion': 'Karma', 'role': 'DUO_SUPPORT'}]","[{'champion': 'Shaco', 'role': 'TOP'}, {'champion': 'Evelynn', 'role': 'JUNGLE'}, {'champion': 'Vayne', 'role': 'DUO_CARRY'}, {'champion': 'Galio', 'role': 'DUO_SUPPORT'}, {'champion': 'Zed', 'role': 'MIDDLE'}]",9.9.272.4950
3034931373,red,"[{'champion': 'Miss Fortune', 'role': 'SOLO'}, {'champion': 'Trundle', 'role': 'JUNGLE'}, {'champion': 'Darius', 'role': 'TOP'}, {'champion': 'Lux', 'role': 'MIDDLE'}, {'champion': 'Nautilus', 'role': 'MIDDLE'}]","[{'champion': 'Vladimir', 'role': 'MIDDLE'}, {'champion': 'Gangplank', 'role': 'TOP'}, {'champion': 'Jhin', 'role': 'DUO_CARRY'}, {'champion': 'Zyra', 'role': 'DUO_SUPPORT'}, {'champion': 'Twitch', 'role': 'JUNGLE'}]",9.9.272.4950
3034902056,blue,"[{'champion': 'Akali', 'role': 'MIDDLE'}, {'champion': 'Twitch', 'role': 'JUNGLE'}, {'champion': 'Ezreal', 'role': 'MIDDLE'}, {'champion': 'Nami', 'role': 'MIDDLE'}, {'champion': 'Singed', 'role': 'TOP'}]","[{'champion': 'Jhin', 'role': 'DUO_CARRY'}, {'champion': 'Pyke', 'role': 'DUO_SUPPORT'}, {'champion': 'Ryze', 'role': 'TOP'}, {'champion': 'Jax', 'role': 'MIDDLE'}, {'champion': 'Amumu', 'role': 'JUNGLE'}]",9.9.272.4950
3034994957,red,"[{'champion': 'Aatrox', 'role': 'TOP'}, {'champion': 'Graves', 'role': 'JUNGLE'}, {'champion': ""Vel'Koz"", 'role': 'MIDDLE'}, {'champion': 'Kaisa', 'role': 'DUO_CARRY'}, {'champion': 'Karma', 'role': 'DUO_SUPPORT'}]","[{'champion': 'Janna', 'role': 'DUO_SUPPORT'}, {'champion': 'Gangplank', 'role': 'TOP'}, {'champion': 'Tristana', 'role': 'DUO_CARRY'}, {'champion': ""Rek'Sai"", 'role': 'JUNGLE'}, {'champion': 'Riven', 'role': 'TOP'}]",9.9.272.4950
3034957410,red,"[{'champion': 'Pyke', 'role': 'DUO_SUPPORT'}, {'champion': 'Xayah', 'role': 'DUO_CARRY'}, {'champion': 'Irelia', 'role': 'TOP'}, {'champion': 'Nunu', 'role': 'JUNGLE'}, {'champion': 'Xerath', 'role': 'MIDDLE'}]","[{'champion': 'Lissandra', 'role': 'MIDDLE'}, {'champion': 'Nautilus', 'role': 'DUO_SUPPORT'}, {'champion': 'Amumu', 'role': 'JUNGLE'}, {'champion': 'Kassadin', 'role': 'TOP'}, {'champion': 'Tristana', 'role': 'DUO_CARRY'}]",9.9.272.4950
3034921154,red,"[{'champion': 'Fiora', 'role': 'TOP'}, {'champion': 'Nautilus', 'role': 'DUO_SUPPORT'}, {'champion': 'Kaisa', 'role': 'DUO_CARRY'}, {'champion': 'Amumu', 'role': 'JUNGLE'}, {'champion': 'Neeko', 'role': 'MIDDLE'}]","[{'champion': 'Jhin', 'role': 'DUO_CARRY'}, {'champion': 'Ekko', 'role': 'MIDDLE'}, {'champion': 'Braum', 'role': 'DUO_SUPPORT'}, {'champion': 'Malphite', 'role': 'TOP'}, {'champion': ""Kha'Zix"", 'role': 'JUNGLE'}]",9.9.272.4950
3034559124,blue,"[{'champion': 'Syndra', 'role': 'MIDDLE'}, {'champion': 'Sivir', 'role': 'DUO_CARRY'}, {'champion': 'Lee Sin', 'role': 'JUNGLE'}, {'champion': 'Blitzcrank', 'role': 'DUO_SUPPORT'}, {'champion': 'Garen', 'role': 'TOP'}]","[{'champion': 'Twitch', 'role': 'DUO_CARRY'}, {'champion': 'Xerath', 'role': 'MIDDLE'}, {'champion': 'Alistar', 'role': 'DUO_SUPPORT'}, {'champion': 'Graves', 'role': 'JUNGLE'}, {'champion': 'Malphite', 'role': 'TOP'}]",9.9.272.4950
3034904587,red,"[{'champion': 'Kayn', 'role': 'JUNGLE'}, {'champion': 'Ryze', 'role': 'TOP'}, {'champion': 'Caitlyn', 'role': 'DUO_CARRY'}, {'champion': 'Thresh', 'role': 'DUO_SUPPORT'}, {'champion': 'Irelia', 'role': 'MIDDLE'}]","[{'champion': 'Sejuani', 'role': 'JUNGLE'}, {'champion': 'Riven', 'role': 'TOP'}, {'champion': 'Kaisa', 'role': 'DUO_CARRY'}, {'champion': 'Nautilus', 'role': 'DUO_SUPPORT'}, {'champion': 'Ahri', 'role': 'MIDDLE'}]",9.9.272.4950
3034982276,blue,"[{'champion': 'Veigar', 'role': 'MIDDLE'}, {'champion': 'Tryndamere', 'role': 'TOP'}, {'champion': 'Evelynn', 'role': 'JUNGLE'}, {'champion': 'Pyke', 'role': 'DUO_SUPPORT'}, {'champion': 'Varus', 'role': 'DUO_CARRY'}]","[{'champion': 'Caitlyn', 'role': 'DUO_CARRY'}, {'champion': 'Kayn', 'role': 'JUNGLE'}, {'champion': 'Brand', 'role': 'DUO_SUPPORT'}, {'champion': 'Renekton', 'role': 'TOP'}, {'champion': 'Swain', 'role': 'MIDDLE'}]",9.9.272.4950
3034964958,blue,"[{'champion': 'Lee Sin', 'role': 'JUNGLE'}, {'champion': 'Veigar', 'role': 'JUNGLE'}, {'champion': 'Tryndamere', 'role': 'JUNGLE'}, {'champion': 'Nautilus', 'role': 'DUO_SUPPORT'}, {'champion': 'Jinx', 'role': 'DUO_CARRY'}]","[{'champion': 'Sivir', 'role': 'DUO_CARRY'}, {'champion': 'Rakan', 'role': 'DUO_SUPPORT'}, {'champion': 'Fizz', 'role': 'MIDDLE'}, {'champion': 'Jarvan IV', 'role': 'JUNGLE'}, {'champion': 'Fiora', 'role': 'TOP'}]",9.9.272.4950
